matchId,summonerName,riotIdGameName,riotIdTagline,teamId,champion,win,kills,deaths,assists,gold,damage_total,damage_magic,damage_physical,damage_true,item0,item1,item2,item3,item4,item5,item6,team_champs,enemy_champs,spell1,spell2,rune_core,rune_sub,rune_shards
KR_7731612124,기사노믹#KR0,기사노믹,KR0,100,Blitzcrank,1,2,9,30,10235,11826,7146,3584,1095,종말의 겨울,강철심장,헤르메스의 발걸음,거인의 허리띠,거인의 허리띠,,포로 간식,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']",점멸,표식,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7731612124,수지 핵주먹#KR1,수지 핵주먹,KR1,100,Chogath,1,12,10,28,12155,30453,16450,6657,7345,강철심장,덤불 조끼,종말의 겨울,헤르메스의 발걸음,대자연의 힘,군단의 방패,포로 간식,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']",표식,점멸,착취의 손아귀,지배,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7731612124,오징가징어#KR1,오징가징어,KR1,100,Lulu,1,1,4,48,11278,13721,12399,1020,301,구원,대천사의 포옹,명석함의 아이오니아 장화,월석 재생기,점화석,,포로 간식,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']",탈진,점멸,콩콩이 소환,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7731612124,팀을 위하는 사람#KR1,팀을 위하는 사람,KR1,100,Xayah,1,19,6,24,15887,50231,82,46732,3416,윤 탈 야생화살,무한의 대검,광전사의 군화,나보리 명멸검,도미닉 경의 인사,,포로 간식,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7731612124,종암래미안라센트#KR1,종암래미안라센트,KR1,100,Caitlyn,1,19,6,23,15321,47708,2006,45349,352,고속 연사포,무한의 대검,광전사의 군화,도미닉 경의 인사,민첩성의 망토,롱소드,포로 간식,"['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']","['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']",유체화,점멸,,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7731612124,쪼랑말#KR1,쪼랑말,KR1,200,Ryze,0,8,9,22,13488,33600,32769,830,0,대천사의 포옹,영겁의 지팡이,마법사의 신발,얼어붙은 심장,우주의 추진력,역병의 보석,포로 간식,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']",유체화,점멸,난입,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7731612124,무료갓겜에이펙스#KR1,무료갓겜에이펙스,KR1,200,Tristana,0,14,11,12,13062,36728,2517,34211,0,크라켄 학살자,광전사의 군화,몰락한 왕의 검,루난의 허리케인,열정의 검,단검,포로 간식,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']",정화,점멸,,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7731612124,ch1woo#777,ch1woo,777,200,Zac,0,7,14,19,11745,23313,16125,4368,2819,란두인의 예언,끝없는 절망,강철심장,가시 갑옷,,,포로 간식,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7731612124,너가 좀 알려줘#너도늙어봐,너가 좀 알려줘,너도늙어봐,200,Janna,0,1,7,30,10098,5687,4579,1108,0,제국의 명령,대천사의 포옹,명석함의 아이오니아 장화,월석 재생기,점화석,금지된 우상,포로 간식,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']",탈진,점멸,빙결 강화,결의,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7731612124,포이즌쿠킹마스터#KR1,포이즌쿠킹마스터,KR1,200,Cassiopeia,0,5,12,18,10606,24557,24259,298,0,영겁의 지팡이,루비 수정,대천사의 포옹,리안드리의 고통,방출의 마법봉,증폭의 고서,포로 간식,"['Ryze', 'Tristana', 'Zac', 'Janna', 'Cassiopeia']","['Blitzcrank', 'Chogath', 'Lulu', 'Xayah', 'Caitlyn']",유체화,점멸,정복자,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769845102,순혈트롤#KR1,순혈트롤,KR1,100,Irelia,1,0,0,3,3212,1003,205,700,97,수정 팔 보호구,루비 수정,,,,,포로 간식,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']",표식,점멸,정복자,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7769845102,무습다내#kr920,무습다내,kr920,100,Braum,1,0,0,4,2959,638,638,0,0,여신의 눈물,파수꾼의 갑옷,,,,,포로 간식,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']",표식,점멸,수호자,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7769845102,안녕승훈#KR1,안녕승훈,KR1,100,Viktor,1,1,0,2,3155,1188,1149,39,0,사라진 양피지,충전형 물약,,,,,포로 간식,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']",유체화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769845102,안녕충현#KR1,안녕충현,KR1,100,Poppy,1,0,0,3,2997,998,161,776,60,여신의 눈물,충전형 물약,수정 팔 보호구,,,,포로 간식,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']",점멸,표식,착취의 손아귀,마법,적응형 능력치 +9|체력 +15~90|체력 +15~90
KR_7769845102,황혼이지는소양강#KR1,황혼이지는소양강,KR1,100,Ashe,1,3,0,1,3549,1483,43,1440,0,B.F. 대검,,,,,,포로 간식,"['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']","['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']",유체화,점멸,,영감,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7769845102,Nunuzzdenuz#888,Nunuzzdenuz,888,200,Taliyah,0,0,1,0,2584,2252,2073,149,29,사라진 양피지,장화,,,,,포로 간식,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']",유체화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769845102,Ainz Ooal Gown#KR01,Ainz Ooal Gown,KR01,200,Yuumi,0,0,0,0,2578,969,969,0,0,사라진 양피지,충전형 물약,,,,,포로 간식,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']",탈진,총명,콩콩이 소환,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7769845102,김째깐#KR1,김째깐,KR1,200,Kindred,0,0,2,0,2661,1700,576,990,133,B.F. 대검,장화,정찰병의 새총,,,,포로 간식,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7769845102,싼 타#7777,싼 타,7777,200,Malphite,0,0,1,0,2414,347,217,104,25,여신의 눈물,거인의 허리띠,루비 수정,,,,,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']",표식,점멸,착취의 손아귀,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7769845102,싸씀잉#KR1,싸씀잉,KR1,200,Senna,0,0,0,0,2378,0,0,0,0,굳건한 의지의 완전한 비스킷,,,,,,포로 간식,"['Taliyah', 'Yuumi', 'Kindred', 'Malphite', 'Senna']","['Irelia', 'Braum', 'Viktor', 'Poppy', 'Ashe']",점멸,유체화,기민한 발놀림,영감,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773445355,아펠리오스#kaisa,아펠리오스,kaisa,100,Vayne,1,17,5,17,14752,48428,3404,31245,13779,몰락한 왕의 검,경계,구인수의 격노검,쇠사슬 조끼,음전자 망토,판금 장화,포로 간식,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']",정화,점멸,,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773445355,지존킹신경태#KR1,지존킹신경태,KR1,100,Yone,1,12,8,23,14074,28933,5648,19040,4244,수호자의 망치,광전사의 군화,마법사의 최후,몰락한 왕의 검,불멸의 철갑궁,B.F. 대검,포로 간식,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']",점멸,표식,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773445355,벵 코#GOD,벵 코,GOD,100,Kayn,1,11,10,28,12406,31799,3788,25655,2355,월식,오만,신속의 장화,무라마나,최후의 속삭임,,포로 간식,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773445355,강을복#KR1,강을복,KR1,100,Senna,1,8,3,37,14797,30402,5488,24914,0,스태틱의 단검,신속의 장화,칠흑의 양날 도끼,고속 연사포,무한의 대검,,포로 간식,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773445355,도파민디톡스150#0615,도파민디톡스150,0615,100,Galio,1,3,8,34,11943,22115,20413,161,1540,,,,,,,포로 간식,"['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']","['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7773445355,Ndora#KR1,Ndora,KR1,200,Ezreal,0,7,7,17,12615,27301,6783,20518,0,얼어붙은 건틀릿,무라마나,판금 장화,몰락한 왕의 검,최후의 속삭임,롱소드,포로 간식,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']",방어막,점멸,정복자,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773445355,Moonstruck Love#0626,Moonstruck Love,0626,200,Annie,0,6,16,14,11319,18757,16033,825,1898,악의,명석함의 아이오니아 장화,존야의 모래시계,리안드리의 고통,쓸데없이 큰 지팡이,,포로 간식,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7773445355,매운 소금#KR1,매운 소금,KR1,200,Nasus,0,11,11,13,13224,27204,7280,19923,0,삼위일체,얼어붙은 심장,가시 갑옷,판금 장화,갈라진 하늘,,포로 간식,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']",유체화,점멸,착취의 손아귀,정밀,스킬가속 +8|적응형 능력치 +9|체력 +15~90
KR_7773445355,suckthat#KR1,suckthat,KR1,200,Tryndamere,0,7,12,15,12430,27906,2788,23892,1225,강철심장,몰락한 왕의 검,가시 갑옷,판금 장화,파수꾼의 갑옷,거인의 허리띠,포로 간식,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']",표식,점멸,착취의 손아귀,정밀,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7773445355,땅딸보#1223,땅딸보,1223,200,Zilean,0,2,5,24,10541,8932,7495,1436,0,대천사의 포옹,명석함의 아이오니아 장화,우주의 추진력,악마의 마법서,악마의 마법서,증폭의 고서,포로 간식,"['Ezreal', 'Annie', 'Nasus', 'Tryndamere', 'Zilean']","['Vayne', 'Yone', 'Kayn', 'Senna', 'Galio']",유체화,점멸,신비로운 유성,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7766459476,진성테토남#싸일아칼리,진성테토남,싸일아칼리,100,Camille,1,22,11,11,16588,28376,1398,19391,7586,생명선,삼위일체,갈라진 하늘,죽음의 무도,판금 장화,주문포식자,포로 간식,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']",점멸,표식,정복자,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7766459476,짐덩이#2152,짐덩이,2152,100,DrMundo,1,12,8,21,15367,43503,24713,17239,1550,강철심장,워모그의 갑옷,거대한 히드라,지배자의 피갑옷,신속의 장화,,포로 간식,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']",표식,점멸,착취의 손아귀,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
KR_7766459476,Piltover#KR1,Piltover,KR1,100,KogMaw,1,8,14,34,15643,40170,19920,16238,4010,광전사의 군화,루난의 허리케인,몰락한 왕의 검,부서진 팔목 보호대,마법사의 최후,구인수의 격노검,포로 간식,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']",유체화,점멸,,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7766459476,그 어저께#KR1,그 어저께,KR1,100,Jayce,1,14,10,37,17056,49563,11029,37574,959,오만,무라마나,명석함의 아이오니아 장화,징수의 총,쇼진의 창,최후의 속삭임,포로 간식,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']",표식,점멸,어둠의 수확,마법,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7766459476,개꼽내#1004,개꼽내,1004,100,Nami,1,4,10,46,13674,16256,14590,844,821,제국의 명령,구원,월석 재생기,망각의 구,불타는 향로,새벽심장,포로 간식,"['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']","['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']",탈진,점멸,콩콩이 소환,결의,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7766459476,이누무쉬킹#KR1,이누무쉬킹,KR1,200,Velkoz,0,9,9,26,14142,44372,36646,488,7237,악의,망각의 구,루덴의 동반자,명석함의 아이오니아 장화,리안드리의 고통,지평선의 초점,포로 간식,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']",탈진,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7766459476,42ko#KR1,42ko,KR1,200,Zed,0,18,14,17,15877,41861,1086,38536,2238,오만,명석함의 아이오니아 장화,월식,원칙의 원형낫,세릴다의 원한,밤의 끝자락,포로 간식,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']",점멸,표식,어둠의 수확,정밀,스킬가속 +8|적응형 능력치 +9|5013
KR_7766459476,이런게임왜하지#1104,이런게임왜하지,1104,200,Ryze,0,8,11,26,15392,46746,45168,1211,365,영겁의 지팡이,공허의 지팡이,존야의 모래시계,망각의 구,대천사의 포옹,헤르메스의 발걸음,포로 간식,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']",점멸,유체화,난입,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7766459476,신을죽인미니언#신살미,신을죽인미니언,신살미,200,Swain,0,8,11,26,13476,29596,26302,1809,1483,영겁의 지팡이,라일라이의 수정홀,존야의 모래시계,끝없는 절망,점화석,판금 장화,포로 간식,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']",점멸,표식,정복자,결의,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7766459476,차가운하마#777,차가운하마,777,200,Yunara,0,10,15,24,14889,49836,13683,35592,560,몰락한 왕의 검,광전사의 군화,실험적 마공학판,루난의 허리케인,불멸의 철갑궁,민첩성의 망토,포로 간식,"['Velkoz', 'Zed', 'Ryze', 'Swain', 'Yunara']","['Camille', 'DrMundo', 'KogMaw', 'Jayce', 'Nami']",유체화,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628766865,득템의 차이#KR1,득템의 차이,KR1,100,MonkeyKing,1,6,9,28,10580,25713,3207,22144,361,갈라진 하늘,삼위일체,판금 장화,강철 인장,롱소드,롱소드,포로 간식,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']",표식,점멸,정복자,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628766865,촉촉한 초코칩 안촉촉한 초코칩#KR1,촉촉한 초코칩 안촉촉한 초코칩,KR1,100,Senna,1,15,7,24,12858,24980,171,23958,850,징수의 총,무라마나,고속 연사포,처형인의 대검,민첩성의 망토,광전사의 군화,포로 간식,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']",유체화,점멸,어둠의 수확,정밀,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628766865,FLY Sudgarak#Spoon,FLY Sudgarak,Spoon,100,Neeko,1,5,10,27,9980,19225,16539,1220,1465,영겁의 지팡이,마법사의 신발,리안드리의 고통,마법공학 교류 발전기,쓸데없이 큰 지팡이,,,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']",표식,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7628766865,스크램블햄치즈베이컨치킨샌드위치#0314,스크램블햄치즈베이컨치킨샌드위치,0314,100,Sion,1,9,10,26,11965,26911,6994,18203,1714,강철심장,거대한 히드라,판금 장화,덤불 조끼,끝없는 절망,,포로 간식,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']",표식,점멸,착취의 손아귀,지배,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7628766865,나인나인#KR1,나인나인,KR1,100,Veigar,1,12,6,25,11640,32175,30526,1649,0,증폭의 고서,,라바돈의 죽음모자,대천사의 포옹,영겁의 지팡이,명석함의 아이오니아 장화,포로 간식,"['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']","['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']",점멸,탈진,난입,정밀,스킬가속 +8|5010|체력 +15~90
KR_7628766865,꽁끼낑깡낑꽁깡꽁#KR1,꽁끼낑깡낑꽁깡꽁,KR1,200,Yone,0,9,14,15,10891,23357,4410,16067,2878,광전사의 군화,윤 탈 야생화살,무한의 대검,흡혈의 낫,곡괭이,B.F. 대검,포로 간식,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']",표식,점멸,,지배,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628766865,Nunuzzdenuz#888,Nunuzzdenuz,888,200,TwistedFate,0,4,5,24,10073,29036,25694,3341,0,영겁의 지팡이,리치베인,마법사의 신발,열정의 검,정찰병의 새총,,포로 간식,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']",유체화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7628766865,참잘했어요#달팽이,참잘했어요,달팽이,200,Garen,0,12,8,17,10968,22350,0,18620,3730,헤르메스의 발걸음,망자의 갑옷,발걸음 분쇄기,유령 무희,롱소드,,포로 간식,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']",표식,점멸,정복자,마법,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7628766865,ABYSSGROUND#KR1,ABYSSGROUND,KR1,200,Swain,0,8,8,22,10139,25814,22850,2106,856,영겁의 지팡이,판금 장화,덤불 조끼,정령의 형상,기괴한 가면,,포로 간식,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']",점멸,표식,정복자,결의,적응형 능력치 +9|적응형 능력치 +9|5013
KR_7628766865,만덕 원딜#KR1,만덕 원딜,KR1,200,Fiora,0,9,12,24,11225,24911,549,17013,7348,헤르메스의 발걸음,굶주린 히드라,충전형 물약,삼위일체,주문포식자,콜필드의 전투 망치,포로 간식,"['Yone', 'TwistedFate', 'Garen', 'Swain', 'Fiora']","['MonkeyKing', 'Senna', 'Neeko', 'Sion', 'Veigar']",표식,점멸,정복자,결의,공속 +10%|적응형 능력치 +9|체력 +15~90
KR_7767133480,믿을게요#KR1,믿을게요,KR1,100,Hwei,0,17,15,37,17832,40875,38261,880,1734,어둠불꽃 횃불,마법사의 신발,리안드리의 고통,그림자불꽃,모렐로노미콘,라바돈의 죽음모자,포로 간식,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']",총명,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7767133480,머리가띵#KR2,머리가띵,KR2,100,Smolder,0,20,15,33,18936,38008,3726,33295,986,무라마나,삼위일체,쇼진의 창,고속 연사포,명석함의 아이오니아 장화,피바라기,포로 간식,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']",유체화,점멸,어둠의 수확,정밀,적응형 능력치 +9|적응형 능력치 +9|체력 +15~90
KR_7767133480,염파참#KR1,염파참,KR1,100,Blitzcrank,0,9,14,40,15697,27194,19592,5939,1662,란두인의 예언,기사의 맹세,슈렐리아의 군가,가시 갑옷,종말의 겨울,판금 장화,포로 간식,"['Hwei', 'Smolder', 'Blitzcrank', 'Ezreal', 'Gangplank']","['Khazix', 'Neeko', 'Yone', 'Pyke', 'Jinx']",표식,점멸,여진,정밀,스킬가속 +8|체력 +15~90|체력 +15~90
